HGNC ID	Approved symbol	Previous symbols	Alias symbols
HGNC:10872	ST3GAL5	SIAT9	ST3GalV, SIATGM3S
HGNC:51129	ST3GAL5-AS1		
HGNC:45175	ST3GAL5P1		
HGNC:18080	ST3GAL6	SIAT10	ST3GALVI
HGNC:40828	ST3GAL6-AS1		
HGNC:10860	ST6GAL1	SIAT1	
HGNC:10861	ST6GAL2	SIAT2	KIAA1877, St6GalII
HGNC:41380	ST6GAL2-IT1		
HGNC:23614	ST6GALNAC1	SIAT7A	ST6GalNAcI
HGNC:10867	ST6GALNAC2	SIAT7, SIAT7B, SIATL1	ST6GalNAII, STHM
HGNC:45160	ST6GALNAC2P1		
HGNC:19343	ST6GALNAC3	SIAT7C	
HGNC:17846	ST6GALNAC4	SIAT7D	ST6GALNACIV, SIAT3C
HGNC:39660	ST6GALNAC4P1		
HGNC:19342	ST6GALNAC5	SIAT7E	MGC3184, ST6GalNAcV
HGNC:23364	ST6GALNAC6	SIAT7F	ST6GALNACVI
HGNC:11351	ST7	FAM4A1	TSG7, SEN4, ETS7q, HELG, RAY1, FAM4A
HGNC:16000	ST7-AS1	ST7OT1	ST7AS1
HGNC:16044	ST7-AS2	ST7OT2	ST7AS2
HGNC:16045	ST7-OT3	ST7OT3	NCRNA00026
HGNC:18835	ST7-OT4	ST7OT4	NCRNA00042
HGNC:18441	ST7L		FLJ20284, STLR, ST7R, FAM4B
HGNC:10869	ST8SIA1	SIAT8, SIAT8A	
HGNC:10870	ST8SIA2	SIAT8B	STX, ST8SIA-II, HsT19690
HGNC:14269	ST8SIA3	SIAT8C	
HGNC:10871	ST8SIA4	SIAT8D	PST, PST1
HGNC:17827	ST8SIA5	SIAT8E	
HGNC:23317	ST8SIA6	SIAT8F	
HGNC:44880	ST8SIA6-AS1		APAL
HGNC:11343	ST13		SNC6, HSPABP1, HIP, P48, FAM10A1
HGNC:38715	ST13P1		
HGNC:38716	ST13P2		
HGNC:18552	ST13P3	FAM10A3	FAM10A3P
HGNC:18487	ST13P4	FAM10A4	FAM10A4P
HGNC:18556	ST13P5	FAM10A5	
HGNC:18557	ST13P6	FAM10A6	FAM10A6P
HGNC:18558	ST13P7	FAM10A7	FAM10A7P
HGNC:38743	ST13P8		
HGNC:38744	ST13P9		
HGNC:38745	ST13P10		
HGNC:38746	ST13P11		
HGNC:38787	ST13P12		
HGNC:38788	ST13P13		
HGNC:38849	ST13P14		
HGNC:38850	ST13P15		
HGNC:38851	ST13P16		
HGNC:38859	ST13P17		
HGNC:38861	ST13P18		
HGNC:38862	ST13P19		
HGNC:38863	ST13P20		
HGNC:38864	ST13P21		
HGNC:38865	ST13P22		
HGNC:11344	ST14	PRSS14	SNC19, HAI, MT-SP1, TMPRSS14
HGNC:18695	ST18	ZNF387	KIAA0535, ZC2HC10, NZF3, NZF-3, ZC2H2C3
HGNC:33520	ST20		HCCS-1
HGNC:27521	ST20-AS1	C15orf37	FLJ33788
HGNC:44655	ST20-MTHFS		
HGNC:18628	STAB1		KIAA0246, STAB-1, FEEL-1, CLEVER-1, FELE-1, FEX1, SCARH2
HGNC:18629	STAB2		DKFZP434E0321, FELL, STAB-2, HARE, FEEL-2, SCARH1
HGNC:11353	STAC		STAC1
HGNC:23990	STAC2		24b2
HGNC:28423	STAC3		MGC2793
HGNC:11354	STAG1		SA-1, SCC3A, SA1
HGNC:11355	STAG2		SA-2, SCC3B, SA2
HGNC:11356	STAG3		
HGNC:33852	STAG3L1		DKFZP434A0131, STAG3L1P
HGNC:33886	STAG3L2		MGC131759, STAG3L2P
HGNC:33845	STAG3L3		STAG3L3P
HGNC:33887	STAG3L4		FLJ13195, STAG3L4P
HGNC:48896	STAG3L5P		
HGNC:48898	STAG3L5P-PVRIG2P-PILRB		
HGNC:11357	STAM		STAM1
HGNC:49568	STAM-AS1		locus3182
HGNC:11358	STAM2		Hbp
HGNC:16950	STAMBP		AMSH
HGNC:24105	STAMBPL1		AMSH-LP, KIAA1373, AMSH-FP, FLJ31524, ALMalpha, bA399O19.2
HGNC:24133	STAP1		STAP-1, BRDG1
HGNC:30430	STAP2		STAP-2, BKS
HGNC:11359	STAR		STARD1
HGNC:17579	STARD3		es64, MLN64
HGNC:19169	STARD3NL		MENTHO, MGC3251
HGNC:18058	STARD4		
HGNC:44117	STARD4-AS1		
HGNC:18065	STARD5		MGC10327
HGNC:18066	STARD6		
HGNC:18063	STARD7		GTT1
HGNC:40827	STARD7-AS1		
HGNC:19161	STARD8		KIAA0189, ARHGAP38
HGNC:19162	STARD9		KIAA1300, KIF16A
HGNC:10666	STARD10	SDCCAG28	NY-CO-28, CGI-52, PCTP2
HGNC:19164	STARD13	LINC00464	GT650, DLC2, ARHGAP37
HGNC:40873	STARD13-AS	STARD13-AS2	
HGNC:41453	STARD13-IT1		
HGNC:11360	STARP1		STARD1P1
HGNC:11362	STAT1		STAT91, ISGF-3
HGNC:11363	STAT2		STAT113
HGNC:11364	STAT3		APRF
HGNC:11365	STAT4		
HGNC:11366	STAT5A	STAT5	MGF
HGNC:11367	STAT5B		
HGNC:11368	STAT6		D12S1644, IL-4-STAT
HGNC:11369	STATH		STR
HGNC:11370	STAU1	STAU	PPP1R150
HGNC:11371	STAU2		39K2
HGNC:44101	STAU2-AS1		
HGNC:55011	STAU2P1		
HGNC:24854	STBD1		FLJ41801, GENX-3414
HGNC:11373	STC1	STC	
HGNC:11374	STC2		STC-2
HGNC:11378	STEAP1	STEAP	PRSS24
HGNC:41907	STEAP1B		
HGNC:17885	STEAP2	PCANAP1	IPCA-1, STAMP1, STMP
HGNC:40820	STEAP2-AS1		
HGNC:24592	STEAP3		TSAP6, dudlin-2, STMP3
HGNC:41053	STEAP3-AS1		
HGNC:21923	STEAP4	TNFAIP9	FLJ23153, TIARP, STAMP2, SchLAH
HGNC:18839	STH		MAPTIT
HGNC:10879	STIL	SIL	MCPH7
HGNC:11386	STIM1		GOK, D11S4896E
HGNC:40568	STIM1-AS1		
HGNC:19205	STIM2		
HGNC:40879	STIM2-AS1		
HGNC:30526	STIMATE	TMEM110	MGC52022
HGNC:38834	STIMATE-MUSTN1	TMEM110-MUSTN1	
HGNC:27962	STING1	TMEM173	FLJ38577, NET23, ERIS, MPYS, STING, MITA
HGNC:11387	STIP1		HOP, STI1
HGNC:49552	STIP1P1		
HGNC:49553	STIP1P2		
HGNC:49554	STIP1P3		
HGNC:11406	STK3		MST2, KRS1
HGNC:11408	STK4		MST1, KRS2, YSK3
HGNC:43811	STK4-AS1		
HGNC:11388	STK10		LOK, PRO2729
HGNC:11389	STK11		PJS, LKB1
HGNC:19184	STK11IP		LIP1, KIAA1898, LKB1IP, STK11IP1
HGNC:11394	STK16		PKL12, MPSK
HGNC:19283	STK16P1	STK16P	
HGNC:11395	STK17A		DRAK1
HGNC:11396	STK17B		DRAK2
HGNC:11398	STK19		D6S60, G11, RP1
HGNC:21668	STK19B	STK19P	bPG116M5.10, RP2
HGNC:11403	STK24		MST-3, MST3, MST3B, STK3, STE20
HGNC:39935	STK24-AS1		
HGNC:50360	STK24P1		
HGNC:11404	STK25		SOK1, YSK1
HGNC:50361	STK25P1		
HGNC:18174	STK26		MST4, MASK
HGNC:11407	STK31		TDRD8, SgK396
HGNC:28317	STK32A		MGC22688, YANK1
HGNC:53468	STK32A-AS1		CTC-255N20
HGNC:14217	STK32B		STKG6, YANK2, STK32, HSA250839
HGNC:21332	STK32C		PKE, MGC23665, YANK3
HGNC:14568	STK33		
HGNC:26871	STK33P1	STK33P	STK33ps
HGNC:16254	STK35		bA550O8.2, CLIK1
HGNC:17209	STK36		KIAA1278, FU
HGNC:17847	STK38		NDR, NDR1
HGNC:17848	STK38L		KIAA0965, NDR2
HGNC:17717	STK39		DCHT, SPAK
HGNC:21373	STK40		MGC4796, SgK495
HGNC:28669	STKLD1	C9orf96	MGC43306, SGK071
HGNC:6510	STMN1	LAP18, C1orf215	SMN, OP18, PR22, PP19, PP17, Lag, FLJ32206
HGNC:44062	STMN1P1		
HGNC:44063	STMN1P2		
HGNC:10577	STMN2	SCGN10	SCG10
HGNC:15926	STMN3		SCLIP
HGNC:16078	STMN4		RB3
HGNC:44668	STMND1		FLJ23152
HGNC:41909	STMP1	C7orf73	PL-5283, Mm47
HGNC:26200	STN1	OBFC1	FLJ22559, bA541N10.2
HGNC:3383	STOM	EPB7, EPB72	BND7
HGNC:14560	STOML1		hUNC-24, SLP-1, STORP, FLJ36370
HGNC:14559	STOML2		SLP-2, HSPC108
HGNC:19420	STOML3		SRO, Epb7.2l
HGNC:17003	STON1		SBLF, stoned-b1
HGNC:30651	STON1-GTF2A1L		SALF
HGNC:30652	STON2		STNB2, STN2
HGNC:23508	STOX1	C10orf24	FLJ25162
HGNC:25450	STOX2		DKFZp762K222
HGNC:28070	STPG1	C1orf201	FLJ33340, MAPO2
HGNC:28712	STPG2	C4orf37	MGC46496
HGNC:41209	STPG2-AS1		
HGNC:37285	STPG3	C9orf173	FLJ40246
HGNC:51176	STPG3-AS1	C9orf173-AS1	
HGNC:26850	STPG4	C2orf61	FLJ40172
HGNC:30650	STRA6		FLJ12541
HGNC:53830	STRA6LP		
HGNC:30653	STRA8		
HGNC:30172	STRADA		NY-BR-96, LYK5, Stlk, STRAD
HGNC:13205	STRADB	ALS2CR2	CALS-21, PAPK, ILPIPA, ILPIP
HGNC:22478	STRADBP1		STLK6ps1, ALS2CR2P1
HGNC:30796	STRAP		UNRIP, pt-wd, MAWD
HGNC:16462	STRBP	ILF3L	FLJ11307, SPNR
HGNC:16035	STRC	DFNB16	
HGNC:33915	STRCP1	STRCP	
HGNC:25916	STRIP1	FAM40A	FLJ14743, KIAA1761, FAR11A
HGNC:22209	STRIP2	FAM40B	KIAA1170, FAR11B
HGNC:52297	STRIT1		DWORF
HGNC:11424	STRN		PPP2R6A, STRN1
HGNC:15720	STRN3		SG2NA, PPP2R6B, S/G2NA
HGNC:15721	STRN4		ZIN, PPP2R6C
HGNC:11425	STS	ARSC1	ARSC
HGNC:11426	STSP1	STSP	STS-Y
HGNC:6172	STT3A	ITM1	TMC, MGC9042, STT3-A
HGNC:44585	STT3A-AS1		
HGNC:30611	STT3B		SIMP, FLJ90106, STT3-B
HGNC:11427	STUB1		UBOX1, CHIP, SDCCAG7, HSPABP2, NY-CO-7
HGNC:54743	STUB1P1		
HGNC:30491	STUM	C1orf95	DKFZp761P211
HGNC:11433	STX1A	STX1	HPC-1, p35-1
HGNC:18539	STX1B	STX1B1, STX1B2	
HGNC:3403	STX2	STX2B, STX2C, STX2A, EPIM	EPM
HGNC:11438	STX3	STX3A	
HGNC:11439	STX4	STX4A	p35-2
HGNC:11440	STX5	STX5A	SED5
HGNC:11441	STX6		
HGNC:11442	STX7		
HGNC:11443	STX8		CARB
HGNC:49855	STX8P1		
HGNC:11428	STX10		hsyn10, SYN10
HGNC:11429	STX11		
HGNC:11430	STX12		STX13, STX14
HGNC:11431	STX16		hsyn16, SYN16
HGNC:41993	STX16-NPEPL1		
HGNC:11432	STX17		FLJ20651
HGNC:51174	STX17-AS1		
HGNC:15942	STX18		Ufe1
HGNC:48877	STX18-AS1		LOC100507266
HGNC:41415	STX18-IT1		
HGNC:43995	STX18P1		
HGNC:19300	STX19		MGC21382
HGNC:11444	STXBP1		hUNC18, MUNC18-1, UNC18, rbSec1
HGNC:11445	STXBP2		UNC18B, Hunc18b
HGNC:11446	STXBP3		UNC-18C
HGNC:19694	STXBP4		Synip, MGC50337
HGNC:19665	STXBP5		tomosyn, LLGL3
HGNC:44183	STXBP5-AS1		
HGNC:30757	STXBP5L		KIAA1006, LLGL4
HGNC:19666	STXBP6		amisyn, HSPC156
HGNC:18889	STYK1		SuRTK106, DKFZp761P1010, NOK
HGNC:11447	STYX		
HGNC:18165	STYXL1	DUSP24	MK-STYX
HGNC:25034	STYXL2	DUSP27	
HGNC:19985	SUB1		PC4, p15, p14
HGNC:32300	SUB1P1		
HGNC:43992	SUB1P2		
HGNC:43993	SUB1P3		
HGNC:43994	SUB1P4		
HGNC:11448	SUCLA2	LINC00444	
HGNC:39965	SUCLA2-AS1		
HGNC:21632	SUCLA2P1	SUCLA2P	Em:AB014080.4
HGNC:38102	SUCLA2P2		
HGNC:38103	SUCLA2P3		
HGNC:11449	SUCLG1		
HGNC:11450	SUCLG2		
HGNC:49643	SUCLG2-AS1		
HGNC:43996	SUCLG2P1		
HGNC:43997	SUCLG2P2		
HGNC:43998	SUCLG2P3		
HGNC:43999	SUCLG2P4		
HGNC:4542	SUCNR1	GPR91	
HGNC:1240	SUCO	C1orf9	CH1, SLP1, OPT
HGNC:29545	SUDS3		SDS3, FLJ00052, SAP45
HGNC:44000	SUDS3P1		
HGNC:16466	SUFU		SUFUH, SUFUXL, PRO1280
HGNC:16001	SUGCT	C7orf10	FLJ11808, ORF19, DERP13
HGNC:40745	SUGCT-AS1		
HGNC:18643	SUGP1	SF4	F23858, DKFZp434E2216, RBP
HGNC:18641	SUGP2	SFRS14	KIAA0365
HGNC:16987	SUGT1		SGT1
HGNC:54809	SUGT1-DT		
HGNC:19384	SUGT1P1	SUGT1P	bA255A11.1, SGT1P, MGC15151
HGNC:31377	SUGT1P2		
HGNC:20513	SUGT1P3	SUGT1L1	
HGNC:53832	SUGT1P4		
HGNC:53834	SUGT1P4-STRA6LP		
HGNC:53835	SUGT1P4-STRA6LP-CCDC180		
HGNC:20391	SULF1		KIAA1077, SULF-1, hSulf-1
HGNC:20392	SULF2		KIAA1247, HSULF-2, SULF-2
HGNC:11453	SULT1A1	STP, STP1	P-PST
HGNC:11454	SULT1A2	STP2	HAST4
HGNC:11455	SULT1A3	STM	TL-PST
HGNC:30004	SULT1A4		
HGNC:17845	SULT1B1		ST1B2
HGNC:11456	SULT1C2	SULT1C1	ST1C1
HGNC:33545	SULT1C2P1		SULT1C1P
HGNC:51595	SULT1C2P2		
HGNC:33543	SULT1C3		
HGNC:11457	SULT1C4	SULT1C2	SULT1C
HGNC:30659	SULT1D1P		SULT1D1
HGNC:11377	SULT1E1	STE	EST
HGNC:11458	SULT2A1	STD	DHEA-ST
HGNC:11459	SULT2B1		HSST2
HGNC:14903	SULT4A1		SULTX3, hBR-STL-1
HGNC:33433	SULT6B1		
HGNC:53737	SULT6B2P		
HGNC:20376	SUMF1		FGE, UNQ3037
HGNC:20415	SUMF2		DKFZp566I1024
HGNC:12502	SUMO1	UBL1	PIC1, GMP1, SMT3C, SUMO-1, SMT3H3, OFC10
HGNC:33148	SUMO1P1	UBL2, UBL6	PIC1L
HGNC:33149	SUMO1P2		
HGNC:33150	SUMO1P3		
HGNC:33151	SUMO1P4		
HGNC:33152	SUMO1P5		
HGNC:11125	SUMO2	SMT3H2	SMT3B
HGNC:13985	SUMO2P1	SMT3H2P, SUMO2P	SMT3Bp, dJ271M21
HGNC:39012	SUMO2P2		
HGNC:39013	SUMO2P3		
HGNC:39014	SUMO2P4		
HGNC:39015	SUMO2P5		
HGNC:39016	SUMO2P6		
HGNC:39017	SUMO2P7		
HGNC:39018	SUMO2P8		
HGNC:49348	SUMO2P10		
HGNC:49349	SUMO2P11		
HGNC:49350	SUMO2P12		
HGNC:49351	SUMO2P13		
HGNC:49352	SUMO2P14		
HGNC:49353	SUMO2P15		
HGNC:49354	SUMO2P16		
HGNC:49358	SUMO2P17		
HGNC:49356	SUMO2P18		
HGNC:49357	SUMO2P19		
HGNC:49355	SUMO2P20		
HGNC:55054	SUMO2P21		
HGNC:11124	SUMO3	SMT3H1	SMT3A
HGNC:21181	SUMO4	SMT3H4, IDDM5	dJ281H8.4
HGNC:18587	SUN1	UNC84A	KIAA0810, FLJ12407
HGNC:14210	SUN2	UNC84B	
HGNC:22429	SUN3	SUNC1	MGC33329
HGNC:16252	SUN5	SPAG4L	dJ726C3.1, TSARG4
HGNC:11460	SUOX		
HGNC:11466	SUPT3H		SPT3, SPT3L
HGNC:11467	SUPT4H1	SUPT4H	SPT4H, Spt4, Supt4a
HGNC:33981	SUPT4H1P1	SUPT4H1P	
HGNC:50823	SUPT4H1P2		
HGNC:11469	SUPT5H		SPT5H, SPT5, FLJ34157
HGNC:11470	SUPT6H		KIAA0162, SPT6H
HGNC:30632	SUPT7L		STAF65gamma, KIAA0764, SPT7L, STAF65
HGNC:11465	SUPT16H		FACT, FACTP140, SPT16/CDC68, FLJ14010, FLJ10857, CDC68
HGNC:31388	SUPT16HP1	SUPT16HP	bcm670
HGNC:20596	SUPT20H	C13orf19, FAM48A	SPT20, bA421P11.4, P38IP
HGNC:30773	SUPT20HL1	FAM48B1	SPT20L
HGNC:31797	SUPT20HL2	FAM48B2	
HGNC:11471	SUPV3L1		SUV3
HGNC:11474	SURF1		
HGNC:11475	SURF2		
HGNC:11476	SURF4		ERV29, FLJ22993, MGC102753
HGNC:11478	SURF6		FLJ30322, RRP14
HGNC:37722	SURF6P1		
HGNC:25413	SUSD1		DKFZP761E1824
HGNC:30667	SUSD2		BK65A6.2, FLJ22778, W5C5
HGNC:33889	SUSD2P1		
HGNC:35197	SUSD2P2		
HGNC:28391	SUSD3		MGC26847
HGNC:25470	SUSD4		FLJ10052
HGNC:29061	SUSD5		KIAA0527
HGNC:19956	SUSD6	KIAA0247	
HGNC:11479	SUV39H1	SUV39H	KMT1A
HGNC:17287	SUV39H2		FLJ23414, KMT1B
HGNC:17101	SUZ12		JJAZ1, KIAA0160, CHET9
HGNC:32421	SUZ12P1	SUZ12P	
HGNC:43872	SUZ12P2		
HGNC:20566	SV2A		SV2, KIAA0736
HGNC:16874	SV2B		KIAA0735, HsT19680
HGNC:30670	SV2C		
HGNC:29204	SVBP	CCDC23	MGC45441
HGNC:15985	SVEP1	C9orf13	bA427L11.3, POLYDOM, FLJ13529
HGNC:11480	SVIL		
HGNC:51219	SVIL-AS1		RP11-534G20.3
HGNC:44959	SVIL2P	SVILP1	
HGNC:25238	SVIP		DKFZp313A2432
HGNC:25417	SVOP		DKFZp761H039
HGNC:27034	SVOPL		MGC46715
HGNC:17070	SWAP70		KIAA0640, SWAP-70
HGNC:31412	SWI5	C9orf119	bA395P17.9, SAE3
HGNC:26638	SWSAP1	C19orf39	FLJ35119, ZSWIM7AP1, SWS1AP1
HGNC:16785	SWT1	C1orf26	FLJ20121, HsSwt1
HGNC:16273	SYAP1		FLJ14495, PRO3113
HGNC:26011	SYBU		FLJ20366, GOLSYN, KIAA1472, OCSYN, SNPHL
HGNC:28852	SYCE1	C10orf94	bA108K14.6, CT76
HGNC:37236	SYCE1L		MRP2
HGNC:27411	SYCE2		CESC1
HGNC:35245	SYCE3	C22orf41	
HGNC:18442	SYCN	INSSA1	SYL, FLJ27441
HGNC:11487	SYCP1		HOM-TES-14, SCP1, CT8
HGNC:11490	SYCP2		SCP2
HGNC:21537	SYCP2L	C6orf177	dJ62D2.1, NO145
HGNC:18130	SYCP3		
HGNC:25824	SYDE1		7h3, FLJ13511, SYD1
HGNC:25841	SYDE2		FLJ13815
HGNC:19824	SYF2	CBPIN	p29, DKFZp564O2082, NTC31, fSAP29
HGNC:19925	SYF2P1	CBPINP, SYF2P	
HGNC:38139	SYF2P2		
HGNC:11491	SYK		
HGNC:22935	SYMPK		SYM, SPK
HGNC:11494	SYN1	MRX50	
HGNC:11495	SYN2		SYNII, SYNIIa, SYNIIb
HGNC:11496	SYN3		
HGNC:40569	SYN3-AS1		
HGNC:28897	SYNC	SYNC1	SYNCOILIN
HGNC:16918	SYNCRIP		NSAP1, GRY-RBP, dJ3J17.2, HNRPQ1, hnRNP-Q, HNRNPQ
HGNC:15885	SYNDIG1	C20orf39, TMEM90B	FLJ14220, IFITMD5, DSPC2
HGNC:32388	SYNDIG1L	TMEM90A	capucin, IFITMD4, DSPC1
HGNC:17089	SYNE1	C6orf98	SYNE-1B, KIAA0796, 8B, Nesprin-1, enaptin, MYNE1, CPG2, dJ45H2.2, SCAR8, ARCA1, Nesp1
HGNC:40793	SYNE1-AS1		
HGNC:17084	SYNE2		SYNE-2, DKFZP434H2235, Nesprin-2, NUANCE, NUA, KIAA1011, Nesp2
HGNC:19861	SYNE3	C14orf49, LINC00341, C14orf139, NCRNA00341	FLJ25605, NET53, Nesprin-3, Nesp3
HGNC:26703	SYNE4	C19orf46, DFNB76	FLJ36445, Nesprin-4, Nesp4
HGNC:11497	SYNGAP1		SYNGAP, RASA5, KIAA1938
HGNC:53831	SYNGAP1-AS1		SYNGAP1-AS
HGNC:11498	SYNGR1		
HGNC:11499	SYNGR2		
HGNC:11500	SYNGR2P1	SYNGR2P	
HGNC:33947	SYNGR2P2		
HGNC:11501	SYNGR3		
HGNC:11502	SYNGR4		
HGNC:11503	SYNJ1		INPP5G, PARK20
HGNC:11504	SYNJ2		INPP5H
HGNC:41387	SYNJ2-IT1		
HGNC:18955	SYNJ2BP		Arip2
HGNC:48350	SYNJ2BP-COX16		
HGNC:24466	SYNM	DMN	KIAA0353, SYN
HGNC:30672	SYNPO		KIAA1029
HGNC:17732	SYNPO2		MYOPODIN
HGNC:23532	SYNPO2L		FLJ12921
HGNC:16507	SYNPR		MGC26651, SPO
HGNC:40774	SYNPR-AS1		
HGNC:557	SYNRG	AP1GBP1	SYNG, MGC104959
HGNC:11506	SYP		MRX96
HGNC:40571	SYP-AS1		
HGNC:11507	SYPL1	SYPL	
HGNC:53546	SYPL1P1		
HGNC:53547	SYPL1P2		
HGNC:27638	SYPL2		Mg29
HGNC:16162	SYS1	C20orf169	dJ453C12.4
HGNC:33535	SYS1-DBNDD2		
HGNC:11509	SYT1	SYT, SVP65	P65
HGNC:11510	SYT2		
HGNC:11511	SYT3		
HGNC:11512	SYT4		KIAA1342, HsT1192
HGNC:11513	SYT5		
HGNC:18638	SYT6		
HGNC:11514	SYT7	PCANAP7	IPCA-7, SYT-VII, MGC150517
HGNC:19264	SYT8		DKFZp434K0322
HGNC:19265	SYT9		
HGNC:19266	SYT10		
HGNC:19239	SYT11		KIAA0080, MGC10881, MGC17226, DKFZp781D015
HGNC:18381	SYT12		SRG1
HGNC:14962	SYT13		KIAA1427
HGNC:23143	SYT14		sytXIV, FLJ34198
HGNC:33429	SYT14P1	SYT14L	SYTDEP, CHR415SYT
HGNC:17167	SYT15		CHR10SYT
HGNC:23142	SYT16	SYT14L	yt14r, CHR14SYT, Strep14
HGNC:24119	SYT17		Syt-17
HGNC:15584	SYTL1		SLP1, JFC1, FLJ14996, exophilin-7
HGNC:15585	SYTL2		FLJ20163, FLJ21219, KIAA1597, exophilin-4, CHR11SYT, SLP2, SGA72M, MGC102768, PPP1R151
HGNC:15587	SYTL3		SLP3, exophilin-6
HGNC:15588	SYTL4		
HGNC:15589	SYTL5		
HGNC:20738	SYVN1		HRD1, DER3
HGNC:30232	SZRD1	C1orf144	DKFZp566C0424
HGNC:29040	SZT2	C1orf84, KIAA0467	FLJ10387, SZT2B, RP11-506B15.1, FLJ34502, SZT2A
HGNC:41225	SZT2-AS1		
HGNC:17734	TAAR1	TRAR1	TAR1, TA1
HGNC:4514	TAAR2	GPR58	
HGNC:4513	TAAR3P	GPR57, TAAR3	
HGNC:31924	TAAR4P		
HGNC:30236	TAAR5		PNR
HGNC:20978	TAAR6	TRAR4	TA4
HGNC:31925	TAAR7P		
HGNC:14964	TAAR8	GPR102, TRAR5	TA5, TAR5
HGNC:20977	TAAR9	TRAR3	TA3, TAR3
HGNC:18157	TAB1	MAP3K7IP1	
HGNC:17075	TAB2	MAP3K7IP2	KIAA0733
HGNC:53508	TAB2-AS1		
HGNC:30681	TAB3	MAP3K7IP3	
HGNC:20176	TAB3-AS1	CXorf29	OTTHUMG00000021331
HGNC:40013	TAB3-AS2		
HGNC:37723	TAB3P1		
HGNC:11517	TAC1	TAC2, NKNA	NPK
HGNC:11521	TAC3	NKNB	ZNEUROK1, NKB, NK3, LncZBTB39-1:2, LncZBTB39
HGNC:16641	TAC4		HK-1, Pptc, PPT-C
HGNC:11522	TACC1		
HGNC:44974	TACC1P1		
HGNC:11523	TACC2		AZU-1, ECTACC
HGNC:11524	TACC3		ERIC1, ERIC-1, maskin, Tacc4
HGNC:24316	TACO1	CCDC44	
HGNC:11526	TACR1	TAC1R	SPR, NK1R, NKIR
HGNC:11527	TACR2	TAC2R, NKNAR	SKR, NK2R
HGNC:11528	TACR3		NK3R, NKR, TAC3R
HGNC:11530	TACSTD2	M1S1	TROP2, GA733-1, EGP-1
HGNC:30631	TADA1	TADA1L	STAF42, ADA1, hADA1, HFI1
HGNC:11531	TADA2A	TADA2L	ADA2, hADA2, ADA2A
HGNC:30781	TADA2B		MGC21874
HGNC:19422	TADA3	TADA3L	FLJ20221, FLJ21329, ADA3, hADA3, NGG1
HGNC:11535	TAF1	TAF2A, BA2R, CCG1, CCGS, DYT3	NSCL2, TAFII250, KAT4, DYT3/TAF1
HGNC:11532	TAF1A		TAFI48, SL1
HGNC:40573	TAF1A-AS1		
HGNC:11533	TAF1B		TAFI63, SL1, RAF1B, RAFI63
HGNC:11534	TAF1C		TAFI110, TAFI95, SL1, MGC:39976
HGNC:28759	TAF1D	JOSD3	MGC5306, TAF(I)41
HGNC:18056	TAF1L		
HGNC:11536	TAF2	TAF2B	TAFII150, CIF150
HGNC:17303	TAF3		TAF140, TAFII140
HGNC:11537	TAF4	TAF4A, TAF2C1, TAF2C	TAFII130, TAFII135
HGNC:11538	TAF4B	TAF2C2	TAFII105
HGNC:11539	TAF5	TAF2D	TAFII100
HGNC:17304	TAF5L		PAF65B
HGNC:24115	TAF5LP1	TAF5LP	HsT33855
HGNC:11540	TAF6	TAF2E	TAFII70, TAFII80, MGC:8964, TAFII85
HGNC:17305	TAF6L		PAF65A
HGNC:11541	TAF7	TAF2F	TAFII55
HGNC:11548	TAF7L	TAF2Q	CT40
HGNC:17300	TAF8	TBN	FLJ32821, TAF(II)43
HGNC:11542	TAF9	TAF2G	TAFII31, TAFII32, TAFIID32, MGC5067, CGI-137, MGC1603, MGC3647, AD-004
HGNC:17306	TAF9B	TAF9L	TAFII31L, DN-7, DN7, TFIID-31
HGNC:30687	TAF9BP1		
HGNC:38836	TAF9BP2		
HGNC:31743	TAF9P1		
HGNC:31744	TAF9P2		
HGNC:30678	TAF9P3		TAF2GL
HGNC:11543	TAF10	TAF2H, TAF2A	TAFII30
HGNC:11544	TAF11	TAF2I	TAFII28
HGNC:53838	TAF11L1		
HGNC:53845	TAF11L2		
HGNC:53846	TAF11L3		
HGNC:53847	TAF11L4		
HGNC:53848	TAF11L5		
HGNC:53849	TAF11L6		
HGNC:53850	TAF11L7		
HGNC:53851	TAF11L8		
HGNC:53852	TAF11L9		
HGNC:53853	TAF11L10		
HGNC:53854	TAF11L11		
HGNC:53855	TAF11L12		
HGNC:53856	TAF11L13		
HGNC:53857	TAF11L14		
HGNC:11545	TAF12	TAF2J	TAFII20
HGNC:11546	TAF13	TAF2K	TAFII18
HGNC:18699	TAF13P1	TAF13P	
HGNC:38161	TAF13P2		
HGNC:11547	TAF15	TAF2N	hTAFII68, RBP56, Npl3
HGNC:21587	TAFA1	FAM19A1	TAFA-1
HGNC:21589	TAFA2	FAM19A2	TAFA-2
HGNC:21590	TAFA3	FAM19A3	TAFA-3
HGNC:21591	TAFA4	FAM19A4	TAFA-4
HGNC:21592	TAFA5	FAM19A5	TAFA-5
HGNC:15669	TAGAP		FLJ32631, IDDM21, ARHGAP47
HGNC:11553	TAGLN		SM22, WS3-10, TAGLN1, SMCC, DKFZp686P11128
HGNC:11554	TAGLN2		KIAA0120, HA1756
HGNC:21739	TAGLN2P1		
HGNC:31039	TAGLN2P2		
HGNC:29868	TAGLN3		NP25, NP22
HGNC:11556	TAL1	TCL5	SCL, bHLHa17
HGNC:11557	TAL2		bHLHa19
HGNC:54476	TALAM1		
HGNC:11559	TALDO1		
